Due_date,Due_month,Due_band,Tenure_band,new_old,disbursal_category,reloan_type,payment_tenure,state,zone,cnt_due,amt_due,cnt_paid,collection_amount,sanction_amount
2026-03-30,2026-03-01,30K-40K,31-35D,Old,A,re_loan_normal_approved,DD,RAJASTHAN,North,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,minus_4,KERALA,South,0,0.0,0,5000,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,New,A,,minus_15,UTTAR PRADESH,North,0,0.0,0,300,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,A,re_loan_normal_approved,plus_1,UTTAR PRADESH,North,1,39300.0,0,40000,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,minus_4,PUNJAB,North,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,E,re_loan_normal_approved,plus_21_25,ANDHRA PRADESH,South,1,39300.0,0,19500,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,E,re_loan_normal_approved,plus_16_20,ANDHRA PRADESH,South,0,0.0,0,1000,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,E,re_loan_normal_approved,DD,ANDHRA PRADESH,South,0,0.0,0,19000,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,C,,minus_2,KARNATAKA,South,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,Old,A,re_loan_normal_approved,plus_2,MAHARASHTRA,West,1,39300.0,1,33810,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,New,A,,plus_1,TAMIL NADU,South,1,39300.0,1,42600,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,C,,minus_14,TAMIL NADU,South,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,B,,minus_6,KERALA,South,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,Old,E,re_loan_normal_approved,DD,MAHARASHTRA,West,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,minus_1,UTTARAKHAND,North,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,Old,A,re_loan_normal_approved,minus_1,TAMIL NADU,South,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,minus_4,UTTAR PRADESH,North,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,C,,minus_6,HIMACHAL PRADESH,North,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,minus_3,TAMIL NADU,South,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,C,,plus_1,UTTARAKHAND,North,0,0.0,0,1600,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,A,,minus_11,GOA,West,1,39000.0,1,39000,30000.0
2026-03-30,2026-03-01,<10K,>45D,New,D,,plus_31_60,KARNATAKA,South,3,26840.0,1,30800,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,Old,A,re_loan_normal_approved,minus_2,ODISHA,East,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,Old,A,re_loan_normal_approved,DD,KARNATAKA,South,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,Old,B,re_loan_normal_approved,DD,KARNATAKA,South,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,Old,NF,re_loan_normal_approved,minus_9,TAMIL NADU,South,1,39300.0,1,39300,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,A,re_loan_normal_approved,plus_90+,UTTAR PRADESH,North,1,39300.0,0,,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,Old,A,re_loan_normal_approved,plus_1,TAMIL NADU,South,1,39300.0,1,42600,30000.0
2026-03-30,2026-03-01,30K-40K,41-45D,Old,A,re_loan_normal_approved,plus_11_15,ANDHRA PRADESH,South,1,39000.0,1,3700,30000.0
2026-03-30,2026-03-01,30K-40K,41-45D,Old,A,re_loan_normal_approved,plus_3,ANDHRA PRADESH,South,0,0.0,0,29000,30000.0
2026-03-30,2026-03-01,30K-40K,41-45D,Old,A,re_loan_normal_approved,plus_1,ANDHRA PRADESH,South,0,0.0,0,10000,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,D,,minus_3,HARYANA,North,1,39000.0,1,39000,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,E,,minus_10,TAMIL NADU,South,1,39000.0,1,39000,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,F,,minus_1,GUJARAT,West,1,39000.0,1,39000,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,Old,D,re_loan_normal_approved,plus_1,BIHAR,East,1,39000.0,1,42300,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,E,,minus_1,BIHAR,East,1,39000.0,1,39000,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,E,,minus_3,PUNJAB,North,1,39000.0,1,39000,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,C,,minus_4,GUJARAT,West,1,39000.0,1,39000,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,C,,minus_3,MAHARASHTRA,West,1,39000.0,1,39000,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,Old,D,re_loan_normal_approved,DD,RAJASTHAN,North,1,39000.0,1,39000,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,D,,plus_7,UTTAR PRADESH,North,1,39000.0,0,5000,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,D,,minus_15,UTTAR PRADESH,North,0,0.0,0,20,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,New,F,,plus_1,ANDHRA PRADESH,South,1,39000.0,1,42300,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,D,,minus_15,GUJARAT,West,1,39000.0,0,30600,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,D,,plus_2,ANDHRA PRADESH,South,1,39000.0,0,1000,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,E,,minus_5,RAJASTHAN,North,1,39000.0,1,39000,30000.0
2026-03-30,2026-03-01,10K-20K,26-30D,Old,E,re_loan_normal_approved,DD,ODISHA,East,2,38850.0,2,38850,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,A,,minus_10,MAHARASHTRA,West,0,0.0,0,36000,30000.0
2026-03-30,2026-03-01,30K-40K,36-40D,Old,A,re_loan_normal_approved,plus_8_10,MAHARASHTRA,West,1,39000.0,0,39000,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,E,,DD,TELANGANA,South,1,39000.0,0,5000,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,E,,plus_1,DELHI,North,1,39000.0,0,39000,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,D,,minus_4,TELANGANA,South,1,39000.0,1,39000,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,F,,plus_90+,ODISHA,East,1,39000.0,0,,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,D,re_loan_normal_approved,plus_8_10,,,1,38700.0,0,30000,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_6,JHARKHAND,East,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,New,E,,plus_5,MAHARASHTRA,West,1,38700.0,1,30348,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,New,E,,plus_3,MAHARASHTRA,West,0,0.0,0,12600,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,D,,minus_4,TAMIL NADU,South,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,Old,A,re_loan_normal_approved,DD,MAHARASHTRA,West,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,E,,DD,TAMIL NADU,South,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,D,,DD,TELANGANA,South,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,10K-20K,26-30D,Old,NF,re_loan_normal_approved,minus_1,UTTAR PRADESH,North,1,12900.0,1,12900,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_4,TAMIL NADU,South,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,E,,minus_1,MAHARASHTRA,West,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,36-40D,New,D,,plus_8_10,ANDHRA PRADESH,South,1,38700.0,1,44100,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,A,,minus_11,CHHATTISGARH,East,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,B,,minus_9,ODISHA,East,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,F,,DD,TAMIL NADU,South,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,E,,minus_7,JHARKHAND,East,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_3,MAHARASHTRA,West,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,minus_1,KERALA,South,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,C,,minus_2,TELANGANA,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,DD,BIHAR,East,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,plus_1,JHARKHAND,East,1,38700.0,1,42000,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_4,KARNATAKA,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,<15D,New,C,,minus_15,KARNATAKA,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_6,RAJASTHAN,North,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,E,,minus_8,ANDHRA PRADESH,South,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,DD,UTTAR PRADESH,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,<15D,New,D,,minus_14,UTTAR PRADESH,North,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,A,,minus_9,KERALA,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,B,,minus_3,UTTAR PRADESH,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,<15D,New,C,,minus_15,DELHI,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,D,,minus_2,KERALA,South,1,38400.0,1,33400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,D,,minus_11,KERALA,South,0,0.0,0,5000,30000.0
2026-03-30,2026-03-01,30K-40K,<15D,New,A,,minus_13,MAHARASHTRA,West,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_3,PUNJAB,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,minus_1,TELANGANA,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,F,,minus_2,MADHYA PRADESH,West,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,minus_2,HIMACHAL PRADESH,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,plus_2,MADHYA PRADESH,West,1,38400.0,1,41776,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,minus_8,MADHYA PRADESH,West,0,0.0,0,100,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,minus_12,MADHYA PRADESH,West,0,0.0,0,100,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,plus_1,,,1,38400.0,1,41700,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,E,re_loan_normal_approved,plus_1,MAHARASHTRA,West,1,38700.0,0,38700,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,A,,minus_14,MAHARASHTRA,West,0,0.0,0,10700,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,C,,minus_7,BIHAR,East,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,B,,minus_10,CHANDIGARH,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,<15D,New,D,,minus_15,KARNATAKA,South,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,E,,DD,CHHATTISGARH,East,1,38700.0,1,38700,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,C,,plus_90+,CHHATTISGARH,East,1,38700.0,0,,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,D,,minus_4,HARYANA,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_11,ODISHA,East,0,0.0,0,3000,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_12,ODISHA,East,0,0.0,0,6400,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,New,D,,plus_3,MADHYA PRADESH,West,1,38400.0,1,42300,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,minus_2,DELHI,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,B,,plus_1,TAMIL NADU,South,1,38400.0,0,38400,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,B,,minus_9,DELHI,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_7,MADHYA PRADESH,West,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,<15D,New,A,,minus_14,UTTAR PRADESH,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,F,,DD,MAHARASHTRA,West,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,A,,minus_10,TELANGANA,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,<15D,New,C,,minus_15,UTTAR PRADESH,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,minus_1,MADHYA PRADESH,West,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,Old,D,re_loan_normal_approved,minus_4,TELANGANA,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,C,,plus_16_20,MAHARASHTRA,West,1,38400.0,1,47100,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,A,,plus_6,MADHYA PRADESH,West,1,38400.0,0,12000,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,A,,plus_3,MADHYA PRADESH,West,0,0.0,0,10000,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,A,,minus_9,MADHYA PRADESH,West,0,0.0,0,8400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,C,,plus_1,HIMACHAL PRADESH,North,1,38400.0,1,41700,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,Old,E,re_loan_normal_approved,minus_1,MAHARASHTRA,West,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,C,,minus_11,DELHI,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,minus_3,CHANDIGARH,North,1,19200.0,1,10000,30000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,minus_13,CHANDIGARH,North,0,0.0,0,7000,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,Old,D,re_loan_normal_approved,minus_5,HARYANA,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,minus_1,RAJASTHAN,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,D,,plus_8_10,BIHAR,East,1,38400.0,0,36000,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,Old,C,re_loan_normal_approved,plus_3,ANDHRA PRADESH,South,1,38400.0,1,42300,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,E,,minus_4,KERALA,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,DD,ANDHRA PRADESH,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,E,,plus_1,RAJASTHAN,North,1,38400.0,1,41700,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,DD,RAJASTHAN,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,<15D,New,C,,minus_15,ANDHRA PRADESH,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_6,ANDHRA PRADESH,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,D,,minus_5,KARNATAKA,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,minus_2,UTTAR PRADESH,North,1,38400.0,1,400,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,A,,minus_9,UTTAR PRADESH,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,31-35D,Old,NF,re_loan_normal_approved,plus_4,DELHI,North,1,38400.0,1,3600,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,A,,plus_2,GUJARAT,West,1,38400.0,0,9760,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,A,,minus_10,GUJARAT,West,0,0.0,0,2000,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,minus_1,GUJARAT,West,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_3,ODISHA,East,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,10K-20K,<15D,New,E,,minus_9,GUJARAT,West,3,36900.0,3,36900,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,D,,minus_10,ODISHA,East,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,D,,DD,MADHYA PRADESH,West,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_6,HARYANA,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,B,,minus_8,UTTAR PRADESH,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,A,,plus_21_25,RAJASTHAN,North,1,38400.0,0,7500,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,A,,plus_16_20,RAJASTHAN,North,0,0.0,0,22500,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,C,,DD,ANDHRA PRADESH,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,D,,minus_3,ANDHRA PRADESH,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,E,,minus_7,TAMIL NADU,South,0,0.0,0,8000,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,E,,minus_11,TAMIL NADU,South,0,0.0,0,5000,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,E,,minus_7,KARNATAKA,South,1,38400.0,1,18400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,E,,minus_8,KARNATAKA,South,0,0.0,0,20000,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,F,,minus_4,UTTAR PRADESH,North,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,D,re_loan_normal_approved,plus_90+,MAHARASHTRA,West,1,38400.0,0,,30000.0
2026-03-30,2026-03-01,30K-40K,<15D,New,B,,minus_15,TAMIL NADU,South,1,38400.0,1,38400,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,B,,plus_31_60,RAJASTHAN,North,1,37800.0,0,300,30000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,E,,minus_5,GUJARAT,West,3,38000.0,3,38000,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,A,,minus_10,TAMIL NADU,South,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_2,WEST BENGAL,East,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,10K-20K,36-40D,New,E,,plus_11_15,PUNJAB,North,1,18900.0,0,9900,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,DD,CHANDIGARH,North,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,E,,plus_1,MADHYA PRADESH,West,1,37800.0,1,41100,30000.0
2026-03-30,2026-03-01,30K-40K,36-40D,New,B,,plus_11_15,KARNATAKA,South,1,37800.0,1,44400,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,plus_1,KARNATAKA,South,1,37800.0,1,41100,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_4,BIHAR,East,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,plus_3,UTTAR PRADESH,North,1,37800.0,1,41700,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_2,CHHATTISGARH,East,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,B,,minus_4,TAMIL NADU,South,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,D,,plus_1,ODISHA,East,1,37800.0,1,32442,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,D,,DD,ODISHA,East,0,0.0,0,7800,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,F,,minus_2,GUJARAT,West,0,0.0,0,700,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,F,,minus_4,GUJARAT,West,0,0.0,0,100,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,B,,minus_7,TAMIL NADU,South,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,B,,minus_2,BIHAR,East,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,D,,minus_2,GUJARAT,West,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,E,,DD,GUJARAT,West,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,Old,A,re_loan_normal_approved,minus_7,TELANGANA,South,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,DD,MAHARASHTRA,West,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,D,,DD,KARNATAKA,South,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,C,,DD,KARNATAKA,South,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,Old,B,re_loan_normal_approved,minus_1,MAHARASHTRA,West,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,E,,minus_10,GUJARAT,West,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,DD,HARYANA,North,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,D,,minus_4,BIHAR,East,3,37700.0,3,37700,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,A,,plus_21_25,TAMIL NADU,South,1,37800.0,1,47700,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,D,re_loan_normal_approved,plus_90+,UTTAR PRADESH,North,1,37800.0,0,,30000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,B,,minus_2,TELANGANA,South,2,37200.0,2,37200,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,C,,DD,DELHI,North,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,C,,minus_8,RAJASTHAN,North,0,0.0,0,1000,30000.0
2026-03-30,2026-03-01,10K-20K,31-35D,New,A,,plus_5,MAHARASHTRA,West,1,18900.0,1,21150,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,A,,minus_6,KARNATAKA,South,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,D,re_loan_normal_approved,plus_90+,PUNJAB,North,1,37800.0,0,,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,B,,DD,,,1,37200.0,1,37200,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,New,E,,plus_90+,MAHARASHTRA,West,1,37800.0,0,,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,A,re_loan_normal_approved,plus_21_25,TELANGANA,South,1,37800.0,0,30000,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,Old,D,re_loan_normal_approved,minus_6,DELHI,North,1,37800.0,1,20000,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,Old,D,re_loan_normal_approved,minus_9,DELHI,North,0,0.0,0,7800,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,E,re_loan_normal_approved,plus_31_60,GUJARAT,West,1,37800.0,1,13500,30000.0
2026-03-30,2026-03-01,30K-40K,>45D,Old,E,re_loan_normal_approved,plus_6,GUJARAT,West,0,0.0,0,15000,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_2,HARYANA,North,1,37200.0,1,37200,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,D,,DD,RAJASTHAN,North,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,A,,plus_1,BIHAR,East,1,37800.0,1,41100,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_5,CHANDIGARH,North,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,B,,minus_4,RAJASTHAN,North,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,10K-20K,26-30D,New,C,,DD,TELANGANA,South,1,18900.0,1,18900,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,B,,minus_5,KARNATAKA,South,1,37800.0,1,18800,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,B,,minus_6,KARNATAKA,South,0,0.0,0,19000,30000.0
2026-03-30,2026-03-01,10K-20K,21-25D,New,A,,DD,TELANGANA,South,2,36750.0,2,36750,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,B,,minus_1,UTTAR PRADESH,North,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,36-40D,New,B,,plus_11_15,DELHI,North,1,37800.0,1,44400,30000.0
2026-03-30,2026-03-01,30K-40K,21-25D,New,A,,minus_2,TELANGANA,South,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,10K-20K,>45D,New,D,,minus_8,TELANGANA,South,0,0.0,0,1877,30000.0
2026-03-30,2026-03-01,30K-40K,16-25D,New,A,,minus_7,GUJARAT,West,1,37800.0,1,37800,30000.0
2026-03-30,2026-03-01,30K-40K,26-30D,New,B,,DD,DELHI,North,1,37800.0,1,37800,30000.0
